SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024JP0008747,1,304.62,2,1,1,1,1,1800,18,0,0,6,1,5,1,800105,1000000
2024JP0008748,1,304.62,28,2,2,1,9,8203,82,6000,1,1,1,5,1,800108,1000000
2024JP0008749,1,304.62,13,2,6,1,7,1642,16,0,0,6,1,5,1,800101,1000000
2024JP0008750,1,304.62,6,1,1,1,1,2595,25,0,0,6,1,5,1,800107,1000000
2024JP0008751,1,304.62,17,1,2,1,18,50469,501,0,0,6,1,5,1,800101,1000000
2024JP0008752,1,304.62,29,2,1,1,11,10725,107,1000,2,1,1,5,1,800100,1000000
2024JP0008753,1,304.62,24,1,3,1,10,22447,224,1000,2,1,1,1,1,800101,1000000
2024JP0008754,1,304.62,24,2,3,1,14,33635,336,6000,4,1,1,5,1,800102,1000000
2024JP0008755,1,304.62,12,2,4,1,3,3445,34,0,0,6,1,5,1,800107,1000000
2024JP0008756,1,304.62,28,1,4,1,16,30149,301,6000,4,1,1,5,1,800107,1000000
2024JP0008757,1,304.62,57,1,1,1,5,23612,236,9800,1,1,1,1,1,800107,1000000
2024JP0008758,1,304.62,39,2,1,1,10,14481,144,9000,1,1,1,1,1,800101,1000000
2024JP0008759,1,304.62,35,1,1,1,9,22458,224,3000,1,1,1,5,1,800100,1000000
2024JP0008760,1,304.62,82,1,1,1,5,6388,63,0,0,6,1,1,1,800108,1000000
2024JP0008761,1,304.62,22,2,1,1,16,36925,369,5000,4,1,1,1,1,800105,1000000
2024JP0008762,1,304.62,35,2,1,1,11,5355,53,7000,4,2,1,5,1,800106,1000000
2024JP0008763,1,304.62,49,2,8,1,13,16106,161,5000,3,1,1,1,1,800107,1000000
2024JP0008764,1,304.62,32,1,7,1,9,13829,138,5000,3,2,1,5,1,800107,1000000
2024JP0008765,1,304.62,49,1,1,1,9,23868,238,8000,3,1,1,1,1,800100,1000000
2024JP0008766,1,304.62,33,1,9,1,6,7982,79,5000,3,1,1,1,1,800109,1000000
2024JP0008767,1,304.62,9,2,4,1,6,695,6,0,0,6,1,5,1,800105,1000000
2024JP0008768,1,304.62,11,2,2,1,8,8906,89,0,0,6,1,5,1,800107,1000000
2024JP0008769,1,304.62,3,2,2,1,5,2076,20,0,0,6,1,5,1,800102,1000000
2024JP0008770,1,304.62,23,1,2,1,19,68186,501,3000,2,5,1,1,1,800105,1000000
2024JP0008771,1,304.62,38,1,4,1,8,3177,31,9000,4,1,1,2,1,800108,1000000
2024JP0008772,1,304.62,38,1,1,1,10,9039,90,1000,1,3,1,1,1,800100,1000000
2024JP0008773,1,304.62,25,1,1,1,12,13881,138,7000,3,1,1,1,1,800103,1000000
2024JP0008774,1,304.62,55,2,2,1,7,10579,105,6000,1,1,1,1,1,800102,1000000
2024JP0008775,1,304.62,2,2,6,1,5,8361,83,0,0,6,1,5,1,800101,1000000
2024JP0008776,1,304.62,9,1,4,1,4,7593,75,0,0,6,1,5,1,800105,1000000
2024JP0008777,1,304.62,83,2,4,1,7,1853,18,0,0,6,1,1,1,800103,1000000
2024JP0008778,1,304.62,23,1,2,1,12,36400,364,7000,4,2,1,1,1,800100,1000000
2024JP0008779,1,304.62,12,1,6,1,4,4402,44,0,0,6,1,5,1,800103,1000000
2024JP0008780,1,304.62,8,1,1,1,2,2467,24,0,0,6,1,5,1,800101,1000000
2024JP0008781,1,304.62,2,1,5,1,1,3381,33,0,0,6,1,5,1,800100,1000000
2024JP0008782,1,304.62,6,1,6,1,1,5278,52,0,0,6,1,5,1,800103,1000000
2024JP0008783,1,304.62,7,2,1,1,5,3081,30,0,0,6,1,5,1,800108,1000000
2024JP0008784,1,304.62,30,1,6,1,10,7805,78,6000,1,1,1,1,1,800101,1000000
2024JP0008785,1,304.62,40,2,3,1,6,6299,62,7000,4,2,1,1,1,800106,1000000
2024JP0008786,1,304.62,41,1,3,1,9,35816,358,6000,1,1,1,1,1,800103,1000000
2024JP0008787,1,304.62,14,2,2,1,5,2549,25,0,0,6,1,5,1,800104,1000000
2024JP0008788,1,304.62,0,2,6,1,3,1626,16,0,0,6,1,5,1,800103,1000000
2024JP0008789,1,304.62,7,1,5,1,8,2011,20,0,0,6,1,5,1,800109,1000000
2024JP0008790,1,304.62,4,2,1,1,2,2032,20,0,0,6,1,5,1,800105,1000000
2024JP0008791,1,304.62,27,2,2,1,7,6976,69,5000,4,1,1,5,1,800103,1000000
2024JP0008792,1,304.62,94,1,4,1,5,3759,37,0,0,6,1,1,1,800108,1000000
2024JP0008793,1,304.62,41,1,2,1,13,17647,176,2000,2,1,1,1,1,800101,1000000
2024JP0008794,1,304.62,29,1,9,1,8,18333,183,9800,3,1,1,1,1,800101,1000000
2024JP0008795,1,304.62,58,2,4,1,11,10370,103,3000,2,1,1,5,1,800108,1000000
2024JP0008796,1,304.62,44,2,9,1,10,8386,83,5000,3,1,1,1,1,800100,1000000
2024JP0008797,1,304.62,42,1,1,1,9,12937,129,8000,3,1,1,1,1,800107,1000000
2024JP0008798,1,304.62,19,1,5,1,16,11912,119,1000,2,1,1,5,1,800105,1000000
2024JP0008799,1,304.62,50,1,3,1,10,24138,241,1000,1,1,1,2,1,800106,1000000
2024JP0008800,1,304.62,17,2,6,1,10,16500,165,0,0,6,1,5,1,800103,1000000
2024JP0008801,1,304.62,1,2,3,1,9,15421,154,0,0,6,1,5,1,800105,1000000
2024JP0008802,1,304.62,29,2,4,1,8,11042,110,7000,4,1,1,1,1,800109,1000000
2024JP0008803,1,304.62,24,1,3,1,16,43668,436,2000,1,1,1,1,1,800102,1000000
2024JP0008804,1,304.62,12,1,4,1,2,1928,19,0,0,6,1,5,1,800106,1000000
2024JP0008805,1,304.62,6,1,4,1,4,815,8,0,0,6,1,5,1,800100,1000000
2024JP0008806,1,304.62,48,1,1,1,8,37440,374,7000,4,1,1,1,1,800101,1000000
2024JP0008807,1,304.62,39,2,8,1,5,15501,155,6000,3,1,1,5,1,800102,1000000
2024JP0008808,1,304.62,8,2,6,1,6,4517,45,0,0,6,1,5,1,800108,1000000
2024JP0008809,1,304.62,80,1,4,1,6,2701,27,0,0,6,1,1,1,800105,1000000
2024JP0008810,1,304.62,38,2,1,1,10,17975,179,7000,3,1,1,1,1,800107,1000000
2024JP0008811,1,304.62,22,2,3,1,15,31451,314,5000,1,1,1,5,1,800105,1000000
2024JP0008812,1,304.62,9,2,1,1,3,3512,35,0,0,6,1,5,1,800109,1000000
2024JP0008813,1,304.62,7,1,5,1,2,5240,52,0,0,6,1,5,1,800108,1000000
2024JP0008814,1,304.62,2,2,3,1,2,3495,34,0,0,6,1,5,1,800101,1000000
2024JP0008815,1,304.62,23,1,5,1,18,63305,501,4000,1,1,1,5,1,800108,1000000
2024JP0008816,1,304.62,29,1,6,1,9,21408,214,6000,1,1,1,1,1,800109,1000000
2024JP0008817,1,304.62,83,2,6,1,5,1228,12,0,0,6,1,2,1,800109,1000000
2024JP0008818,1,304.62,33,1,6,1,13,10575,105,7000,1,1,1,1,1,800104,1000000
2024JP0008819,1,304.62,12,2,2,1,6,1392,13,0,0,6,1,5,1,800103,1000000
2024JP0008820,1,304.62,21,1,2,1,17,28687,286,6000,1,1,1,5,1,800103,1000000
2024JP0008821,1,304.62,3,1,6,1,2,2419,24,0,0,6,1,5,1,800107,1000000
2024JP0008822,1,304.62,35,2,4,1,9,23614,236,7000,6,1,1,1,1,800107,1000000
2024JP0008823,1,304.62,36,1,4,1,5,4897,48,9800,1,1,1,5,1,800103,1000000
2024JP0008824,1,304.62,67,1,2,1,5,3213,32,5000,1,1,1,1,1,800103,1000000
2024JP0008825,1,304.62,1,1,2,1,3,3320,33,0,0,6,1,5,2,800101,1000000
2024JP0008826,1,304.62,51,1,6,1,6,5816,58,6000,1,1,1,1,1,800102,1000000
2024JP0008827,1,304.62,26,2,1,1,10,26847,268,5000,3,1,1,1,1,800105,1000000
2024JP0008828,1,304.62,14,1,5,1,1,11018,110,0,0,6,1,5,1,800100,1000000
2024JP0008829,1,304.62,36,1,3,1,9,11569,115,9000,4,1,1,1,1,800101,1000000
2024JP0008830,1,304.62,35,1,8,1,5,8355,83,5000,1,1,1,1,1,800100,1000000
2024JP0008831,1,304.62,13,1,1,1,3,4504,45,0,0,6,1,5,1,800104,1000000
2024JP0008832,1,304.62,7,1,1,1,4,2750,27,0,0,6,1,5,1,800103,1000000
2024JP0008833,1,304.62,64,1,6,1,5,17183,171,9800,6,2,1,5,1,800101,1000000
2024JP0008834,1,304.62,33,1,6,1,12,21415,214,3000,1,1,1,1,1,800109,1000000
2024JP0008835,1,304.62,54,2,6,1,11,5152,51,4000,1,1,1,1,1,800106,1000000
2024JP0008836,1,304.62,11,1,9,1,3,1940,19,0,0,6,1,5,1,800102,1000000
2024JP0008837,1,304.62,32,2,3,1,5,13246,132,9800,3,5,1,1,1,800105,1000000
2024JP0008838,1,304.62,42,2,1,1,10,10913,109,2000,3,5,1,1,1,800105,1000000
2024JP0008839,1,304.62,14,1,6,1,4,1221,12,0,0,6,1,5,1,800101,1000000
2024JP0008840,1,304.62,33,2,1,1,8,27821,278,5000,1,1,1,1,1,800101,1000000
2024JP0008841,1,304.62,19,2,1,1,19,30942,309,4000,1,1,1,5,1,800105,1000000
2024JP0008842,1,304.62,3,2,2,1,6,1337,13,0,0,6,1,5,1,800100,1000000
2024JP0008843,1,304.62,28,2,5,1,7,4455,44,6000,1,1,1,1,1,800108,1000000
2024JP0008844,1,304.62,2,2,6,1,2,2292,22,0,0,6,1,5,1,800108,1000000
2024JP0008845,1,304.62,41,1,7,1,10,16124,161,6000,6,1,1,5,1,800108,1000000
2024JP0008846,1,304.62,9,1,5,1,4,1102,11,0,0,6,1,5,1,800102,1000000
2024JP0008847,1,304.62,21,2,5,1,16,38632,386,4000,2,1,1,5,1,800107,1000000
2024JP0008848,1,304.62,40,1,1,1,8,5730,57,5000,3,1,1,2,1,800100,1000000
2024JP0008849,1,304.62,60,1,4,1,8,6554,65,6000,1,1,1,1,1,800101,1000000
2024JP0008850,1,304.62,59,2,6,1,12,27123,271,6000,1,1,1,1,1,800102,1000000
2024JP0008851,1,304.62,34,2,2,1,12,9441,94,5000,3,1,1,1,1,800101,1000000
2024JP0008852,1,304.62,37,2,5,1,13,12873,128,1000,3,1,1,2,1,800104,1000000
2024JP0008853,1,304.62,21,2,5,1,13,35889,358,6000,6,1,1,5,1,800108,1000000
2024JP0008854,1,304.62,0,2,6,1,9,4227,42,0,0,6,1,5,1,800109,1000000
2024JP0008855,1,304.62,40,2,3,1,14,46102,461,5000,1,1,1,1,1,800108,1000000
2024JP0008856,1,304.62,48,1,6,1,7,3850,38,5000,4,1,1,1,1,800101,1000000
2024JP0008857,1,304.62,17,2,1,1,11,2767,27,0,0,6,1,5,1,800100,1000000
2024JP0008858,1,304.62,43,2,3,1,10,15862,158,6000,3,1,1,1,1,800101,1000000
2024JP0008859,1,304.62,57,2,5,1,5,3602,36,5000,4,1,1,1,1,800103,1000000
2024JP0008860,1,304.62,31,2,1,1,10,17874,178,2000,1,1,1,1,1,800100,1000000
2024JP0008861,1,304.62,20,1,5,1,15,4314,43,2000,1,1,1,5,1,800109,1000000
2024JP0008862,1,304.62,66,2,2,1,7,4297,42,5000,6,1,1,1,1,800106,1000000
2024JP0008863,1,304.62,21,1,1,1,14,2173,21,9000,1,1,1,5,1,800101,1000000
2024JP0008864,1,304.62,14,2,3,1,6,846,8,0,0,6,1,5,1,800100,1000000
2024JP0008865,1,304.62,5,2,3,1,2,1975,19,0,0,6,1,5,1,800102,1000000
2024JP0008866,1,304.62,19,2,3,1,11,16934,169,7000,4,5,1,5,1,800106,1000000
2024JP0008867,1,304.62,27,1,1,1,6,3330,33,5000,1,1,1,1,1,800104,1000000
2024JP0008868,1,304.62,26,2,4,1,15,62880,501,3000,1,1,1,1,1,800105,1000000
2024JP0008869,1,304.62,25,2,1,1,10,18933,189,7000,4,2,1,5,1,800101,1000000
2024JP0008870,1,304.62,18,2,3,1,20,25672,256,1000,1,2,1,5,1,800109,1000000
2024JP0008871,1,304.62,25,1,6,1,9,2314,23,6000,6,2,1,5,1,800107,1000000
2024JP0008872,1,304.62,14,1,6,1,5,5931,59,0,0,6,1,5,1,800103,1000000
2024JP0008873,1,304.62,99,2,1,1,5,2682,26,0,0,6,1,1,1,800100,1000000
2024JP0008874,1,304.62,11,2,8,1,7,4506,45,0,0,6,1,5,1,800100,1000000
2024JP0008875,1,304.62,24,2,5,1,12,36450,364,7000,6,1,1,5,1,800100,1000000
2024JP0008876,1,304.62,57,2,5,1,10,11594,115,9000,3,1,1,1,1,800103,1000000
2024JP0008877,1,304.62,21,1,7,1,14,7674,76,5000,3,1,1,5,1,800106,1000000
2024JP0008878,1,304.62,87,1,6,1,10,7594,75,0,0,6,1,1,1,800100,1000000
2024JP0008879,1,304.62,24,1,2,1,18,38168,381,4000,2,1,1,5,1,800101,1000000
2024JP0008880,1,304.62,9,1,1,1,9,4119,41,0,0,6,1,5,1,800104,1000000
2024JP0008881,1,304.62,41,1,4,1,12,20826,208,6000,1,1,1,5,1,800100,1000000
2024JP0008882,1,304.62,8,1,1,1,5,1668,16,0,0,6,1,5,1,800101,1000000
2024JP0008883,1,304.62,31,2,5,1,14,37460,374,3000,2,1,1,1,1,800104,1000000
2024JP0008884,1,304.62,20,2,8,1,17,10617,106,5000,4,1,1,1,1,800102,1000000
2024JP0008885,1,304.62,57,1,5,1,12,33006,330,2000,1,2,1,1,1,800106,1000000
2024JP0008886,1,304.62,41,2,2,1,6,14124,141,9920,4,1,1,2,1,800106,1000000
2024JP0008887,1,304.62,31,1,7,1,13,34074,340,5000,4,1,1,1,1,800100,1000000
2024JP0008888,1,304.62,81,1,9,1,6,2101,21,0,0,6,1,5,1,800101,1000000
2024JP0008889,1,304.62,33,2,5,1,13,16390,163,5000,1,1,1,1,1,800101,1000000
2024JP0008890,1,304.62,33,2,4,1,11,12693,126,6000,4,5,1,1,1,800101,1000000
2024JP0008891,1,304.62,42,1,2,1,5,5739,57,7000,3,1,1,5,1,800107,1000000
2024JP0008892,1,304.62,2,2,3,1,8,927,9,0,0,6,1,5,1,800100,1000000
2024JP0008893,1,304.62,31,2,3,1,14,144643,501,3000,1,1,1,1,1,800104,1000000
2024JP0008894,1,304.62,6,2,5,1,4,630,6,0,0,6,1,5,1,800103,1000000
2024JP0008895,1,304.62,8,2,3,1,4,2375,23,0,0,6,1,5,1,800104,1000000
2024JP0008896,1,304.62,49,1,3,1,10,78855,501,1000,3,1,1,1,1,800105,1000000
2024JP0008897,1,304.62,16,1,1,1,14,10941,109,0,0,6,1,5,1,800102,1000000
2024JP0008898,1,304.62,40,2,3,1,8,11505,115,7000,3,5,1,1,1,800100,1000000
2024JP0008899,1,304.62,19,2,4,1,14,15072,150,6000,3,1,1,5,1,800106,1000000
2024JP0008900,1,304.62,0,1,2,1,5,1695,16,0,0,6,1,5,1,800109,1000000
2024JP0008901,1,304.62,43,2,9,1,11,3451,34,9000,1,1,1,1,1,800103,1000000
2024JP0008902,1,304.62,73,1,1,1,5,361,3,0,0,6,1,2,1,800106,1000000
2024JP0008903,1,304.62,37,2,1,1,6,7131,71,9920,6,1,1,1,1,800107,1000000
2024JP0008904,1,304.62,27,1,5,1,12,11927,119,9800,3,3,1,5,1,800106,1000000
2024JP0008905,1,304.62,7,1,1,1,3,2540,25,0,0,6,1,5,1,800103,1000000
2024JP0008906,1,304.62,23,1,6,1,12,37971,379,6000,4,1,1,5,1,800105,1000000
2024JP0008907,1,304.62,29,1,2,1,6,3008,30,6000,4,1,1,1,1,800104,1000000
2024JP0008908,1,304.62,21,2,2,1,15,56913,501,6000,1,1,1,5,1,800101,1000000
2024JP0008909,1,304.62,46,2,1,1,6,7312,73,9000,4,1,1,2,1,800109,1000000
2024JP0008910,1,304.62,22,2,5,1,15,49699,496,2000,3,1,1,1,1,800109,1000000
2024JP0008911,1,304.62,43,1,6,1,11,24643,246,7000,1,1,1,2,1,800102,1000000
2024JP0008912,1,304.62,16,1,4,1,17,20125,201,0,0,6,1,5,1,800101,1000000
2024JP0008913,1,304.62,37,2,1,1,13,24281,242,5000,4,1,2,1,1,800106,1000000
2024JP0008914,1,304.62,36,1,5,1,10,18169,181,4000,3,1,1,1,1,800101,1000000
2024JP0008915,1,304.62,3,2,9,1,4,3681,36,0,0,6,2,5,1,800104,1000000
2024JP0008916,1,304.62,6,2,1,1,5,2468,24,0,0,6,1,5,1,800100,1000000
2024JP0008917,1,304.62,5,1,6,1,5,2237,22,0,0,6,1,5,1,800108,1000000
2024JP0008918,1,304.62,34,2,6,1,9,16265,162,3000,3,1,1,1,1,800103,1000000
2024JP0008919,1,304.62,6,1,2,1,3,1742,17,0,0,6,1,5,1,800108,1000000
2024JP0008920,1,304.62,72,2,4,1,6,4712,47,0,0,6,1,1,1,800105,1000000
2024JP0008921,1,304.62,12,1,5,1,2,1339,13,0,0,6,1,5,1,800100,1000000
2024JP0008922,1,304.62,33,2,2,1,5,7308,73,6000,3,1,1,1,1,800108,1000000
2024JP0008923,1,304.62,22,1,7,1,13,4583,45,2000,1,1,1,1,1,800101,1000000
2024JP0008924,1,304.62,40,1,8,1,9,15870,158,9800,1,1,1,2,1,800104,1000000
2024JP0008925,1,304.62,3,1,5,1,1,14265,142,0,0,6,1,5,1,800108,1000000
2024JP0008926,1,304.62,20,2,8,1,10,1871,18,6000,1,2,1,5,1,800107,1000000
2024JP0008927,1,304.62,34,1,4,1,8,8254,82,5000,3,1,1,1,1,800103,1000000
2024JP0008928,1,304.62,17,2,3,1,17,28333,283,0,0,6,1,5,1,800104,1000000
2024JP0008929,1,304.62,15,2,1,1,11,8139,81,0,0,6,1,5,1,800106,1000000
2024JP0008930,1,304.62,27,2,6,1,8,13844,138,9000,3,1,1,5,1,800106,1000000
2024JP0008931,1,304.62,20,1,6,1,18,20466,204,5000,1,1,1,1,1,800103,1000000
2024JP0008932,1,304.62,37,1,6,1,8,25967,259,6000,4,1,1,1,1,800104,1000000
2024JP0008933,1,304.62,33,1,1,1,13,44794,447,6000,1,1,1,1,1,800100,1000000
2024JP0008934,1,304.62,35,1,4,1,10,19212,192,9000,1,1,1,1,1,800108,1000000
2024JP0008935,1,304.62,26,1,3,1,5,8657,86,9000,1,1,1,1,1,800100,1000000
2024JP0008936,1,304.62,24,1,4,1,11,8309,83,6000,1,3,1,5,1,800107,1000000
2024JP0008937,1,304.62,31,1,1,1,6,16950,169,9800,3,1,1,1,1,800103,1000000
2024JP0008938,1,304.62,31,2,6,1,10,10049,100,5000,1,1,1,1,1,800104,1000000
2024JP0008939,1,304.62,43,1,3,1,9,32626,326,7000,4,1,1,1,1,800106,1000000
2024JP0008940,1,304.62,52,2,1,1,10,9645,96,9000,3,1,1,1,1,800106,1000000
2024JP0008941,1,304.62,26,2,1,1,7,1611,16,5000,4,1,1,5,1,800100,1000000
2024JP0008942,1,304.62,14,2,2,1,1,1588,15,0,0,6,1,5,1,800100,1000000
2024JP0008943,1,304.62,38,2,3,1,5,10204,102,5000,1,1,1,1,1,800103,1000000
2024JP0008944,1,304.62,26,1,1,1,9,8146,81,8000,3,3,1,5,1,800105,1000000
2024JP0008945,1,304.62,59,2,5,1,7,4672,46,9920,3,1,1,1,1,800103,1000000
2024JP0008946,1,304.62,31,1,1,1,10,21508,215,2000,3,1,1,1,1,800105,1000000
2024JP0008947,1,304.62,29,1,6,1,10,5191,51,7000,1,1,1,5,1,800105,1000000
2024JP0008948,1,304.62,48,1,5,1,9,8991,89,5000,1,1,1,1,1,800106,1000000
2024JP0008949,1,304.62,0,1,6,1,3,4265,42,0,0,6,1,5,1,800104,1000000
2024JP0008950,1,304.62,85,2,7,1,10,23168,231,0,0,6,5,2,1,800109,1000000
2024JP0008951,1,304.62,24,1,7,1,10,10779,107,5000,3,1,1,1,1,800106,1000000
2024JP0008952,1,304.62,26,2,4,1,13,27394,273,9800,1,1,1,1,1,800109,1000000
2024JP0008953,1,304.62,2,2,2,1,5,1659,16,0,0,6,1,5,1,800103,1000000
2024JP0008954,1,304.62,8,1,4,1,6,3276,32,0,0,6,5,5,1,800101,1000000
2024JP0008955,1,304.62,8,1,1,1,4,8207,82,0,0,6,1,5,1,800105,1000000
2024JP0008956,1,304.62,3,2,6,1,1,1742,17,0,0,6,1,5,1,800109,1000000
2024JP0008957,1,304.62,47,2,5,1,6,4526,45,9920,1,1,1,1,1,800107,1000000
2024JP0008958,1,304.62,28,1,7,1,12,10637,106,1000,1,1,1,1,1,800108,1000000
2024JP0008959,1,304.62,10,1,1,1,1,2342,23,0,0,6,1,5,1,800109,1000000
2024JP0008960,1,304.62,30,1,1,1,5,18557,185,5000,1,5,1,1,1,800104,1000000
2024JP0008961,1,304.62,3,1,2,1,4,1916,19,0,0,6,1,5,1,800107,1000000
2024JP0008962,1,304.62,28,2,5,1,5,2579,25,9800,1,2,1,1,1,800103,1000000
2024JP0008963,1,304.62,2,2,2,1,3,2936,29,0,0,6,1,5,1,800100,1000000
2024JP0008964,1,304.62,55,1,3,1,7,1510,15,5000,1,1,1,1,1,800109,1000000
2024JP0008965,1,304.62,40,1,2,1,12,81703,501,7000,1,1,1,1,1,800106,1000000
2024JP0008966,1,304.62,72,2,5,1,11,3291,32,0,0,6,1,3,1,800102,1000000
2024JP0008967,1,304.62,42,1,1,1,10,16172,161,5000,1,1,1,1,1,800105,1000000
2024JP0008968,1,304.62,3,2,3,1,2,3418,34,0,0,6,1,5,1,800109,1000000
2024JP0008969,1,304.62,28,1,4,1,9,5495,54,8000,3,5,1,5,1,800109,1000000
2024JP0008970,1,304.62,43,1,3,1,10,14556,145,6000,3,1,1,1,1,800101,1000000
2024JP0008971,1,304.62,22,1,2,1,12,7972,79,6000,3,1,1,1,1,800101,1000000
2024JP0008972,1,304.62,34,1,3,1,9,29025,290,7000,3,1,1,1,1,800102,1000000
2024JP0008973,1,304.62,44,1,2,1,12,11785,117,2000,1,1,1,1,1,800100,1000000
2024JP0008974,1,304.62,21,2,2,1,17,12126,121,1000,1,1,1,5,1,800102,1000000
2024JP0008975,1,304.62,37,2,1,1,7,22694,226,9000,3,1,1,1,1,800105,1000000
2024JP0008976,1,304.62,34,2,5,1,8,31059,310,9800,4,1,1,5,1,800104,1000000
2024JP0008977,1,304.62,30,2,4,1,12,30984,309,7000,1,1,1,1,1,800100,1000000
2024JP0008978,1,304.62,16,1,1,1,10,3686,36,0,0,6,1,5,1,800109,1000000
2024JP0008979,1,304.62,22,2,1,1,18,52533,501,1000,3,1,1,1,1,800105,1000000
2024JP0008980,1,304.62,47,2,7,1,7,8433,84,6000,4,1,1,5,1,800100,1000000
2024JP0008981,1,304.62,18,1,1,1,17,19844,198,2000,1,1,1,1,1,800100,1000000
2024JP0008982,1,304.62,39,2,6,1,11,27728,277,4000,1,1,1,1,1,800108,1000000
2024JP0008983,1,304.62,21,2,6,1,16,25319,253,6000,6,3,1,5,1,800108,1000000
2024JP0008984,1,304.62,1,2,6,1,1,1902,19,0,0,6,1,5,1,800108,1000000
2024JP0008985,1,304.62,24,1,2,1,15,79588,501,5000,4,1,1,5,1,800105,1000000
2024JP0008986,1,304.62,34,1,4,1,5,3160,31,9800,1,1,1,1,2,800100,1000000
2024JP0008987,1,304.62,21,2,4,1,14,4838,48,2000,2,1,1,5,1,800109,1000000
2024JP0008988,1,304.62,56,1,8,1,9,14546,145,5000,6,5,1,1,1,800106,1000000
2024JP0008989,1,304.62,19,2,1,1,10,4351,43,5000,3,2,1,5,1,800109,1000000
2024JP0008990,1,304.62,31,1,6,1,7,14529,145,5000,4,1,1,1,1,800104,1000000
2024JP0008991,1,304.62,55,1,3,1,7,6407,64,7000,3,1,1,1,1,800108,1000000
2024JP0008992,1,304.62,32,2,4,1,15,43479,434,6000,1,1,1,1,1,800101,1000000
2024JP0008993,1,304.62,6,1,6,1,3,472,4,0,0,6,1,5,1,800105,1000000
2024JP0008994,1,304.62,24,2,7,1,15,34557,345,2000,1,1,1,5,1,800104,1000000
2024JP0008995,1,304.62,17,2,1,1,18,23130,231,0,0,6,1,5,1,800105,1000000
2024JP0008996,1,304.62,8,2,6,1,1,2461,24,0,0,6,1,5,1,800102,1000000
2024JP0008997,1,304.62,8,1,3,1,1,4409,44,0,0,6,1,5,1,800102,1000000
2024JP0008998,1,304.62,43,2,7,1,9,19458,194,9000,3,1,1,1,1,800109,1000000
2024JP0008999,1,304.62,47,1,3,1,6,8357,83,6000,4,1,1,1,1,800105,1000000
2024JP0009000,1,304.62,33,1,1,1,7,3410,34,8000,3,5,1,1,1,800106,1000000
2024JP0009001,1,304.62,29,1,2,1,10,4936,49,4000,1,1,1,1,1,800105,1000000
2024JP0009002,1,304.62,7,1,3,1,4,1661,16,0,0,6,1,5,1,800106,1000000
2024JP0009003,1,304.62,11,1,4,1,5,745,7,0,0,6,1,5,1,800105,1000000
2024JP0009004,1,304.62,17,1,3,1,12,3826,38,0,0,6,1,5,1,800108,1000000
2024JP0009005,1,304.62,0,2,9,1,6,5493,54,0,0,6,1,5,1,800104,1000000
2024JP0009006,1,304.62,23,1,8,1,13,22181,221,2000,3,1,1,5,1,800101,1000000
2024JP0009007,1,304.62,44,1,5,1,7,8403,84,5000,1,1,1,5,1,800104,1000000
2024JP0009008,1,304.62,26,1,8,1,9,13119,131,6000,3,1,1,1,1,800109,1000000
2024JP0009009,1,304.62,37,1,5,1,12,27130,271,9000,3,1,1,1,1,800106,1000000
2024JP0009010,1,304.62,19,1,6,1,15,57393,501,2000,1,2,1,5,1,800100,1000000
2024JP0009011,1,304.62,33,2,2,1,11,13884,138,5000,1,1,1,1,1,800108,1000000
2024JP0009012,1,304.62,46,1,3,1,8,3934,39,7000,1,1,1,1,1,800107,1000000
2024JP0009013,1,304.62,9,2,1,1,5,1658,16,0,0,6,1,5,1,800107,1000000
2024JP0009014,1,304.62,5,2,1,1,2,7078,70,0,0,6,1,5,1,800102,1000000
2024JP0009015,1,304.62,13,2,2,1,1,4711,47,0,0,6,1,5,1,800103,1000000
2024JP0009016,1,304.62,29,2,4,1,11,4515,45,9000,3,1,1,5,1,800108,1000000
2024JP0009017,1,304.62,16,1,2,1,10,10536,105,0,0,6,1,5,1,800103,1000000
2024JP0009018,1,304.62,29,2,6,1,12,16219,162,5000,1,1,1,5,1,800108,1000000
2024JP0009019,1,304.62,47,2,1,1,15,56588,501,2000,2,1,1,2,1,800102,1000000
2024JP0009020,1,304.62,76,2,5,1,10,1047,10,0,0,6,1,5,1,800108,1000000
2024JP0009021,1,304.62,16,2,4,1,12,7771,77,0,0,6,1,5,1,800105,1000000
2024JP0009022,1,304.62,32,1,3,1,10,32531,325,2000,1,1,1,1,1,800107,1000000
2024JP0009023,1,304.62,8,1,6,1,1,1776,17,0,0,6,1,5,1,800103,1000000
2024JP0009024,1,304.62,5,1,2,1,5,4318,43,0,0,6,1,5,1,800101,1000000
2024JP0009025,1,304.62,17,1,4,1,14,9334,93,0,0,6,1,5,1,800101,1000000
2024JP0009026,1,304.62,47,2,4,1,9,36434,364,8000,1,3,1,1,1,800104,1000000
2024JP0009027,1,304.62,54,1,1,1,8,10880,108,8000,3,1,1,1,1,800109,1000000
2024JP0009028,1,304.62,27,1,4,1,8,3617,36,5000,4,1,1,1,1,800106,1000000
2024JP0009029,1,304.62,31,2,9,1,11,25446,254,9800,1,1,1,1,1,800100,1000000
2024JP0009030,1,304.62,18,2,1,1,13,4403,44,6000,4,2,1,5,1,800103,1000000
2024JP0009031,1,304.62,16,2,4,1,11,5261,52,0,0,6,1,5,1,800103,1000000
2024JP0009032,1,304.62,51,1,1,1,10,13203,132,9000,1,1,1,1,1,800101,1000000
