SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024MU0007279,1,1841.43,6,2,3,1,4,2387,19,0,0,6,1,5,1,2700102,1000000
2024MU0007280,1,1841.43,57,2,8,1,16,24241,202,4000,2,1,1,2,1,2700105,1000000
2024MU0007281,1,1841.43,29,2,1,1,9,37631,313,7000,1,1,1,1,1,2700100,1000000
2024MU0007282,1,1841.43,6,2,1,1,5,1960,16,0,0,6,1,5,2,2700115,1000000
2024MU0007283,1,1841.43,43,1,1,1,15,169699,501,3000,3,1,1,1,1,2700111,1000000
2024MU0007284,1,1841.43,13,1,8,1,1,2681,22,0,0,6,1,5,1,2700101,1000000
2024MU0007285,1,1841.43,97,2,3,1,5,33668,280,0,0,6,5,1,1,2700122,1000000
2024MU0007286,1,1841.43,39,2,9,1,20,584739,501,3000,3,1,1,1,1,2700101,1000000
2024MU0007287,1,1841.43,3,1,3,1,9,2172,18,0,0,6,1,5,1,2700104,1000000
2024MU0007288,1,1841.43,29,1,2,1,14,43945,366,9000,6,2,1,1,1,2700119,1000000
2024MU0007289,1,1841.43,32,2,4,1,11,25900,215,9800,1,3,1,1,1,2700100,1000000
2024MU0007290,1,1841.43,34,1,1,1,11,68537,501,6000,6,1,1,1,1,2700104,1000000
2024MU0007291,1,1841.43,19,1,2,1,13,4253,35,6000,3,1,1,5,1,2700103,1000000
2024MU0007292,1,1841.43,36,2,2,1,10,119513,501,9800,4,2,1,1,1,2700123,1000000
2024MU0007293,1,1841.43,29,1,1,1,10,59774,498,9800,6,1,1,1,1,2700101,1000000
2024MU0007294,1,1841.43,15,2,2,1,10,4049,33,0,0,6,1,5,1,2700114,1000000
2024MU0007295,1,1841.43,20,2,1,1,14,9596,79,6000,3,4,1,5,1,2700104,1000000
2024MU0007296,1,1841.43,3,2,1,1,4,4563,38,0,0,6,1,5,1,2700113,1000000
2024MU0007297,1,1841.43,3,1,1,1,6,7125,59,0,0,6,1,5,1,2700108,1000000
2024MU0007298,1,1841.43,31,1,4,1,11,43215,360,9000,1,4,1,1,1,2700108,1000000
2024MU0007299,1,1841.43,43,1,1,1,13,75567,501,7000,3,1,1,5,1,2700110,1000000
2024MU0007300,1,1841.43,9,2,1,1,4,3787,31,0,0,6,1,5,1,2700118,1000000
2024MU0007301,1,1841.43,87,1,1,1,7,10897,90,0,0,6,1,1,1,2700109,1000000
2024MU0007302,1,1841.43,34,1,3,1,12,16727,139,6000,3,1,1,1,1,2700119,1000000
2024MU0007303,1,1841.43,52,1,3,1,7,13084,109,9000,6,1,1,2,1,2700109,1000000
2024MU0007304,1,1841.43,22,1,6,1,14,64986,501,7000,4,1,1,5,1,2700116,1000000
2024MU0007305,1,1841.43,99,1,5,1,9,48757,406,0,0,6,1,1,1,2700117,1000000
2024MU0007306,1,1841.43,47,2,1,1,9,49190,409,6000,3,2,1,1,1,2700121,1000000
2024MU0007307,1,1841.43,44,1,1,1,14,40657,338,5000,1,1,1,5,1,2700114,1000000
2024MU0007308,1,1841.43,10,1,1,1,5,11973,99,0,0,6,1,5,1,2700114,1000000
2024MU0007309,1,1841.43,61,1,9,1,5,12323,102,9920,1,1,1,1,1,2700105,1000000
2024MU0007310,1,1841.43,59,2,3,1,9,80916,501,9800,1,1,1,1,1,2700114,1000000
2024MU0007311,1,1841.43,4,1,1,1,6,3680,30,0,0,6,1,5,1,2700112,1000000
2024MU0007312,1,1841.43,1,2,1,1,5,4138,34,0,0,6,1,5,1,2700100,1000000
2024MU0007313,1,1841.43,21,2,2,1,18,15263,127,1000,1,1,1,5,1,2700104,1000000
2024MU0007314,1,1841.43,0,2,1,1,6,1475,12,0,0,6,1,5,1,2700114,1000000
2024MU0007315,1,1841.43,58,1,5,1,5,29216,243,9000,4,1,1,3,1,2700103,1000000
2024MU0007316,1,1841.43,45,2,3,1,6,63613,501,5000,4,1,1,1,1,2700105,1000000
2024MU0007317,1,1841.43,12,2,3,1,5,4361,36,0,0,6,1,5,1,2700111,1000000
2024MU0007318,1,1841.43,45,2,2,1,7,14035,116,9000,1,1,1,1,1,2700113,1000000
2024MU0007319,1,1841.43,1,1,1,1,5,9082,75,0,0,6,1,5,1,2700119,1000000
2024MU0007320,1,1841.43,16,2,3,1,18,36259,302,0,0,6,1,5,1,2700115,1000000
2024MU0007321,1,1841.43,14,2,3,1,5,588,4,0,0,6,1,5,1,2700107,1000000
2024MU0007322,1,1841.43,39,1,2,1,10,87368,501,9800,4,1,2,1,1,2700123,1000000
2024MU0007323,1,1841.43,56,1,2,1,10,14245,118,6000,4,1,1,1,1,2700110,1000000
2024MU0007324,1,1841.43,26,2,5,1,7,10588,88,6000,1,1,1,5,1,2700122,1000000
2024MU0007325,1,1841.43,47,1,1,1,11,31993,266,9000,3,1,1,5,1,2700101,1000000
2024MU0007326,1,1841.43,62,2,2,1,9,23191,193,9000,4,4,1,4,1,2700123,1000000
2024MU0007327,1,1841.43,23,1,1,1,15,81228,501,4000,1,1,1,5,1,2700117,1000000
2024MU0007328,1,1841.43,5,1,3,1,3,8192,68,0,0,6,1,5,1,2700100,1000000
2024MU0007329,1,1841.43,39,2,1,1,14,44544,371,9800,1,1,1,1,1,2700113,1000000
2024MU0007330,1,1841.43,14,1,3,1,5,12381,103,0,0,6,1,5,1,2700120,1000000
2024MU0007331,1,1841.43,37,2,1,1,6,54694,455,9920,1,1,1,5,1,2700121,1000000
2024MU0007332,1,1841.43,6,2,1,1,8,13574,113,0,0,6,1,5,1,2700100,1000000
2024MU0007333,1,1841.43,14,2,3,1,6,3832,31,0,0,6,1,5,1,2700100,1000000
2024MU0007334,1,1841.43,67,2,3,1,8,4556,37,7000,1,1,1,5,1,2700107,1000000
2024MU0007335,1,1841.43,36,2,8,1,10,42562,354,3000,3,2,5,1,1,2700113,1000000
2024MU0007336,1,1841.43,18,1,2,1,20,104682,501,3000,1,1,1,5,1,2700112,1000000
2024MU0007337,1,1841.43,35,2,2,1,14,91865,501,9000,3,1,1,1,1,2700109,1000000
2024MU0007338,1,1841.43,32,1,3,1,11,7084,59,5000,6,5,2,1,1,2700104,1000000
2024MU0007339,1,1841.43,30,1,1,1,12,53982,449,4000,3,3,1,5,1,2700117,1000000
2024MU0007340,1,1841.43,30,2,1,1,9,8305,69,6000,1,1,1,1,1,2700106,1000000
2024MU0007341,1,1841.43,24,2,1,1,12,28667,238,3000,3,1,1,5,1,2700116,1000000
2024MU0007342,1,1841.43,5,1,1,1,3,2624,21,0,0,6,1,5,1,2700110,1000000
2024MU0007343,1,1841.43,4,1,1,1,3,2051,17,0,0,6,2,5,1,2700103,1000000
2024MU0007344,1,1841.43,26,2,9,1,13,52645,438,9000,4,2,1,1,1,2700100,1000000
2024MU0007345,1,1841.43,28,1,5,1,7,6367,53,5000,1,5,1,5,1,2700115,1000000
2024MU0007346,1,1841.43,42,2,9,1,12,43289,360,9000,3,1,1,1,1,2700123,1000000
2024MU0007347,1,1841.43,31,2,9,1,11,22689,189,5000,4,1,2,1,1,2700114,1000000
2024MU0007348,1,1841.43,1,1,2,1,4,4251,35,0,0,6,1,5,1,2700120,1000000
2024MU0007349,1,1841.43,24,1,1,1,13,56878,473,9800,1,1,5,5,1,2700117,1000000
2024MU0007350,1,1841.43,32,2,3,1,11,23571,196,7000,4,1,1,1,1,2700114,1000000
2024MU0007351,1,1841.43,30,1,8,1,9,68205,501,3000,1,1,1,1,1,2700119,1000000
2024MU0007352,1,1841.43,18,1,2,1,14,11334,94,9000,3,1,2,5,1,2700117,1000000
2024MU0007353,1,1841.43,43,1,2,1,11,45046,375,6000,1,1,1,1,1,2700107,1000000
2024MU0007354,1,1841.43,61,1,1,1,8,10093,84,9000,4,1,1,1,1,2700121,1000000
2024MU0007355,1,1841.43,11,1,2,1,6,7440,62,0,0,6,1,5,1,2700108,1000000
2024MU0007356,1,1841.43,27,2,2,1,13,46467,387,9800,1,1,1,5,1,2700113,1000000
2024MU0007357,1,1841.43,35,2,2,1,14,39692,330,7000,1,1,1,1,1,2700111,1000000
2024MU0007358,1,1841.43,36,2,8,1,8,18853,157,9800,1,1,1,1,1,2700105,1000000
2024MU0007359,1,1841.43,32,2,1,1,20,345867,501,3000,3,1,1,1,1,2700101,1000000
2024MU0007360,1,1841.43,27,1,9,1,11,42443,353,9000,1,3,1,1,1,2700102,1000000
2024MU0007361,1,1841.43,38,1,1,1,13,35160,293,4000,2,2,1,2,1,2700117,1000000
2024MU0007362,1,1841.43,67,2,9,1,9,41062,342,9800,4,1,1,1,1,2700118,1000000
2024MU0007363,1,1841.43,50,2,2,1,10,66495,501,5000,1,1,1,2,1,2700118,1000000
2024MU0007364,1,1841.43,14,2,3,1,9,47757,397,0,0,6,1,5,1,2700108,1000000
2024MU0007365,1,1841.43,34,2,1,1,8,4567,38,6000,3,1,1,1,1,2700112,1000000
2024MU0007366,1,1841.43,23,2,3,1,14,47488,395,9800,1,2,1,5,1,2700107,1000000
2024MU0007367,1,1841.43,18,1,8,1,12,24403,203,5000,3,1,1,1,1,2700104,1000000
2024MU0007368,1,1841.43,24,2,1,1,12,58716,489,6000,6,1,1,5,1,2700114,1000000
2024MU0007369,1,1841.43,22,2,1,1,17,67861,501,4000,1,1,1,5,1,2700106,1000000
2024MU0007370,1,1841.43,45,2,1,1,5,5387,44,9920,4,1,1,1,1,2700103,1000000
2024MU0007371,1,1841.43,22,2,1,1,18,198918,501,5000,4,1,2,1,1,2700123,1000000
2024MU0007372,1,1841.43,38,2,1,1,12,31104,259,5000,1,2,1,1,1,2700104,1000000
2024MU0007373,1,1841.43,24,1,3,1,14,23624,196,9000,3,1,1,5,1,2700111,1000000
2024MU0007374,1,1841.43,17,2,1,1,14,46286,385,0,0,6,1,5,1,2700113,1000000
2024MU0007375,1,1841.43,39,2,3,1,7,5789,48,7000,4,1,1,1,1,2700111,1000000
2024MU0007376,1,1841.43,25,2,6,1,17,129080,501,6000,3,2,1,5,1,2700110,1000000
2024MU0007377,1,1841.43,31,2,3,1,13,25710,214,8000,3,1,1,1,1,2700109,1000000
2024MU0007378,1,1841.43,7,1,1,1,3,2154,17,0,0,6,1,5,1,2700113,1000000
2024MU0007379,1,1841.43,3,2,3,1,1,4583,38,0,0,6,1,5,1,2700109,1000000
2024MU0007380,1,1841.43,42,2,2,1,8,27540,229,8000,1,1,1,1,1,2700102,1000000
2024MU0007381,1,1841.43,26,2,1,1,8,22857,190,8000,3,1,1,1,1,2700116,1000000
2024MU0007382,1,1841.43,23,1,1,1,17,151106,501,4000,1,4,1,5,1,2700118,1000000
2024MU0007383,1,1841.43,77,2,8,1,9,11072,92,0,0,6,1,1,1,2700118,1000000
2024MU0007384,1,1841.43,60,1,3,1,7,5351,44,9800,1,1,1,1,1,2700104,1000000
2024MU0007385,1,1841.43,29,2,1,1,16,64297,501,1000,3,1,1,1,1,2700104,1000000
2024MU0007386,1,1841.43,18,1,2,1,12,13894,115,5000,1,1,1,5,1,2700122,1000000
2024MU0007387,1,1841.43,55,2,1,1,9,31446,262,6000,3,1,1,2,1,2700102,1000000
2024MU0007388,1,1841.43,4,1,9,1,6,219,1,0,0,6,1,5,2,2700107,1000000
2024MU0007389,1,1841.43,2,1,9,1,1,929,7,0,0,6,1,5,1,2700117,1000000
2024MU0007390,1,1841.43,37,2,1,1,10,36827,306,7000,1,1,1,1,1,2700112,1000000
2024MU0007391,1,1841.43,57,1,2,1,10,66081,501,6000,1,1,1,5,1,2700115,1000000
2024MU0007392,1,1841.43,22,2,3,1,14,15422,128,5000,3,2,1,5,1,2700117,1000000
2024MU0007393,1,1841.43,12,2,2,1,4,7204,60,0,0,6,1,5,1,2700121,1000000
2024MU0007394,1,1841.43,54,2,1,1,10,12742,106,9800,1,1,1,1,1,2700115,1000000
2024MU0007395,1,1841.43,36,1,3,1,10,52115,434,3000,1,2,1,1,1,2700107,1000000
2024MU0007396,1,1841.43,18,2,1,1,12,13095,109,9800,1,1,1,5,1,2700117,1000000
2024MU0007397,1,1841.43,63,1,3,1,5,19438,161,9920,3,1,1,1,1,2700100,1000000
2024MU0007398,1,1841.43,26,2,2,1,11,14343,119,8000,1,1,1,1,1,2700112,1000000
2024MU0007399,1,1841.43,16,2,3,1,12,3687,30,0,0,6,1,5,1,2700113,1000000
2024MU0007400,1,1841.43,30,1,3,1,16,183130,501,1000,1,2,1,1,1,2700112,1000000
2024MU0007401,1,1841.43,11,1,2,1,7,1182,9,0,0,6,1,5,1,2700105,1000000
2024MU0007402,1,1841.43,23,1,3,1,14,16936,141,5000,3,1,1,5,1,2700120,1000000
2024MU0007403,1,1841.43,29,2,2,1,15,182018,501,6000,1,1,1,1,1,2700109,1000000
2024MU0007404,1,1841.43,6,1,1,1,5,4591,38,0,0,6,2,5,1,2700112,1000000
2024MU0007405,1,1841.43,24,2,1,1,12,37608,313,9800,1,1,2,5,1,2700112,1000000
2024MU0007406,1,1841.43,10,2,1,1,5,6606,55,0,0,6,1,5,1,2700103,1000000
2024MU0007407,1,1841.43,2,2,1,1,6,6420,53,0,0,6,1,5,1,2700107,1000000
2024MU0007408,1,1841.43,8,2,3,1,1,3940,32,0,0,6,1,5,1,2700109,1000000
2024MU0007409,1,1841.43,27,1,2,1,9,15457,128,9800,4,1,2,1,1,2700105,1000000
2024MU0007410,1,1841.43,7,2,1,1,1,34312,285,0,0,6,1,5,1,2700113,1000000
2024MU0007411,1,1841.43,36,2,5,1,9,35506,295,9800,1,1,1,1,1,2700104,1000000
2024MU0007412,1,1841.43,57,2,3,1,8,17410,145,5000,1,1,1,1,1,2700114,1000000
2024MU0007413,1,1841.43,59,1,2,1,10,49419,411,7000,3,1,1,5,1,2700120,1000000
2024MU0007414,1,1841.43,29,1,1,1,8,6977,58,9800,1,2,1,1,1,2700106,1000000
2024MU0007415,1,1841.43,40,1,1,1,5,11404,95,6000,1,4,1,2,1,2700123,1000000
2024MU0007416,1,1841.43,33,1,2,1,9,123510,501,6000,3,1,1,1,1,2700101,1000000
2024MU0007417,1,1841.43,18,1,8,1,18,19008,158,3000,1,2,1,5,1,2700107,1000000
2024MU0007418,1,1841.43,13,1,1,1,4,5574,46,0,0,6,1,5,1,2700119,1000000
2024MU0007419,1,1841.43,42,2,3,1,9,81586,501,3000,1,1,1,1,1,2700106,1000000
2024MU0007420,1,1841.43,42,1,9,1,9,37512,312,4000,1,4,5,1,1,2700116,1000000
2024MU0007421,1,1841.43,16,2,3,1,17,27992,233,0,0,6,1,5,1,2700120,1000000
2024MU0007422,1,1841.43,55,1,2,1,9,70957,501,3000,1,1,1,1,1,2700100,1000000
2024MU0007423,1,1841.43,41,2,3,1,5,14363,119,8000,6,1,1,1,1,2700105,1000000
2024MU0007424,1,1841.43,92,2,5,1,6,1267,10,0,0,6,1,5,1,2700107,1000000
2024MU0007425,1,1841.43,5,2,3,1,2,13348,111,0,0,6,1,5,1,2700120,1000000
2024MU0007426,1,1841.43,60,2,7,1,8,6121,51,9000,1,3,1,1,1,2700103,1000000
2024MU0007427,1,1841.43,74,1,2,1,5,7936,66,6000,3,2,1,1,1,2700118,1000000
2024MU0007428,1,1841.43,20,2,5,1,13,4331,36,9800,1,1,1,5,1,2700104,1000000
2024MU0007429,1,1841.43,24,1,9,1,16,58123,484,6000,3,2,1,5,1,2700119,1000000
2024MU0007430,1,1841.43,45,1,2,1,8,11306,94,5000,1,1,1,3,1,2700112,1000000
2024MU0007431,1,1841.43,25,1,3,1,13,32819,273,4000,2,2,1,1,1,2700111,1000000
2024MU0007432,1,1841.43,25,2,3,1,10,15722,131,6000,4,1,1,1,1,2700120,1000000
2024MU0007433,1,1841.43,1,1,4,1,9,43652,363,0,0,6,1,5,1,2700112,1000000
2024MU0007434,1,1841.43,47,2,5,1,17,120215,501,5000,1,1,1,1,1,2700121,1000000
2024MU0007435,1,1841.43,28,1,1,1,14,53829,448,7000,1,2,1,1,1,2700118,1000000
2024MU0007436,1,1841.43,36,2,3,1,18,117831,501,4000,3,1,1,1,1,2700101,1000000
2024MU0007437,1,1841.43,57,2,4,1,7,29667,247,5000,4,1,1,1,1,2700112,1000000
2024MU0007438,1,1841.43,30,1,3,1,14,10015,83,6000,1,1,1,1,1,2700107,1000000
2024MU0007439,1,1841.43,21,1,3,1,14,6652,55,9800,4,3,1,5,2,2700115,1000000
2024MU0007440,1,1841.43,14,2,1,1,6,2640,22,0,0,6,1,5,1,2700113,1000000
2024MU0007441,1,1841.43,0,1,2,1,4,2623,21,0,0,6,1,5,1,2700120,1000000
2024MU0007442,1,1841.43,28,1,5,1,9,41769,348,6000,3,1,1,5,1,2700100,1000000
2024MU0007443,1,1841.43,7,2,9,1,9,16432,136,0,0,6,1,5,1,2700103,1000000
2024MU0007444,1,1841.43,30,1,1,1,8,15109,125,8000,1,1,1,1,1,2700120,1000000
2024MU0007445,1,1841.43,9,1,3,1,6,3852,32,0,0,6,1,5,1,2700105,1000000
2024MU0007446,1,1841.43,7,1,5,1,6,28238,235,0,0,6,1,5,1,2700104,1000000
2024MU0007447,1,1841.43,57,1,4,1,8,17320,144,5000,4,2,1,1,2,2700115,1000000
2024MU0007448,1,1841.43,20,1,3,1,14,2294,19,4000,2,1,1,5,1,2700104,1000000
2024MU0007449,1,1841.43,26,1,1,1,7,19790,164,7000,4,1,1,1,1,2700108,1000000
2024MU0007450,1,1841.43,18,1,3,1,19,78886,501,3000,1,4,1,1,1,2700111,1000000
2024MU0007451,1,1841.43,36,1,4,1,18,237501,501,4000,2,1,1,1,1,2700108,1000000
2024MU0007452,1,1841.43,48,2,3,1,11,66250,501,5000,1,3,1,1,2,2700110,1000000
2024MU0007453,1,1841.43,9,2,4,1,7,1943,16,0,0,6,1,5,1,2700105,1000000
2024MU0007454,1,1841.43,15,2,2,1,11,20313,169,0,0,6,1,5,1,2700119,1000000
2024MU0007455,1,1841.43,23,1,9,1,14,31143,259,9000,4,1,1,5,1,2700108,1000000
2024MU0007456,1,1841.43,17,1,4,1,14,22659,188,0,0,6,1,5,1,2700107,1000000
2024MU0007457,1,1841.43,9,2,3,1,5,13826,115,0,0,6,1,5,1,2700115,1000000
2024MU0007458,1,1841.43,98,2,9,1,5,6059,50,0,0,6,1,3,1,2700106,1000000
2024MU0007459,1,1841.43,48,1,8,1,10,80449,501,5000,1,1,1,1,1,2700120,1000000
2024MU0007460,1,1841.43,36,1,5,1,12,89848,501,8000,1,1,1,1,1,2700117,1000000
2024MU0007461,1,1841.43,19,1,3,1,12,12175,101,9800,4,1,1,5,1,2700114,1000000
2024MU0007462,1,1841.43,49,2,2,1,6,76787,501,7000,1,1,1,5,1,2700101,1000000
2024MU0007463,1,1841.43,29,1,1,1,5,24668,205,6000,6,1,1,5,1,2700100,1000000
2024MU0007464,1,1841.43,23,2,1,1,17,55582,463,6000,3,1,1,1,1,2700117,1000000
2024MU0007465,1,1841.43,24,2,2,1,14,34853,290,7000,3,1,1,5,1,2700110,1000000
2024MU0007466,1,1841.43,5,2,3,1,3,7975,66,0,0,6,1,5,2,2700120,1000000
2024MU0007467,1,1841.43,57,2,1,1,12,139255,501,9800,1,1,1,1,1,2700122,1000000
2024MU0007468,1,1841.43,15,1,8,1,12,16825,140,0,0,6,1,5,1,2700105,1000000
2024MU0007469,1,1841.43,29,2,3,1,10,35577,296,9000,3,2,1,1,1,2700112,1000000
2024MU0007470,1,1841.43,58,2,2,1,11,87962,501,6000,4,1,1,1,1,2700111,1000000
2024MU0007471,1,1841.43,21,2,2,1,15,25961,216,4000,3,1,1,5,1,2700116,1000000
2024MU0007472,1,1841.43,32,2,1,1,11,21792,181,5000,4,2,1,1,1,2700108,1000000
2024MU0007473,1,1841.43,17,2,8,1,12,17830,148,0,0,6,1,5,1,2700104,1000000
2024MU0007474,1,1841.43,54,1,1,1,6,9872,82,7000,1,1,1,1,1,2700113,1000000
2024MU0007475,1,1841.43,31,1,3,1,12,291664,501,7000,3,4,1,1,1,2700120,1000000
2024MU0007476,1,1841.43,35,2,3,1,5,19627,163,8000,4,2,1,5,1,2700112,1000000
2024MU0007477,1,1841.43,56,1,3,1,13,59689,497,7000,4,1,1,2,1,2700119,1000000
2024MU0007478,1,1841.43,24,1,2,1,14,18714,155,9000,4,1,1,1,1,2700111,1000000
2024MU0007479,1,1841.43,59,1,1,1,9,88011,501,5000,4,1,1,1,1,2700114,1000000
2024MU0007480,1,1841.43,31,2,1,1,8,15689,130,5000,4,2,1,5,1,2700104,1000000
2024MU0007481,1,1841.43,33,1,2,1,16,109930,501,2000,2,1,1,1,1,2700108,1000000
2024MU0007482,1,1841.43,27,2,4,1,12,27078,225,9000,4,2,2,1,1,2700121,1000000
2024MU0007483,1,1841.43,52,1,2,1,9,14706,122,4000,3,1,1,1,1,2700114,1000000
2024MU0007484,1,1841.43,19,1,1,1,16,25481,212,3000,1,2,1,5,1,2700114,1000000
2024MU0007485,1,1841.43,52,1,1,1,8,20680,172,6000,4,1,5,1,1,2700101,1000000
2024MU0007486,1,1841.43,19,1,3,1,14,3693,30,8000,6,1,1,1,1,2700113,1000000
2024MU0007487,1,1841.43,48,2,2,1,8,36303,302,7000,1,1,1,1,1,2700101,1000000
2024MU0007488,1,1841.43,24,2,1,1,14,24077,200,5000,1,2,1,1,1,2700113,1000000
2024MU0007489,1,1841.43,14,2,3,1,3,4874,40,0,0,6,1,5,1,2700105,1000000
2024MU0007490,1,1841.43,19,1,1,1,11,2280,19,6000,1,1,1,5,1,2700114,1000000
2024MU0007491,1,1841.43,22,1,2,1,10,34007,283,8000,1,1,1,1,1,2700118,1000000
2024MU0007492,1,1841.43,25,1,1,1,7,4639,38,9800,6,1,1,1,1,2700115,1000000
2024MU0007493,1,1841.43,57,1,9,1,7,10085,84,5000,1,2,1,2,1,2700108,1000000
2024MU0007494,1,1841.43,53,1,1,1,14,12121,101,9000,4,1,1,2,1,2700111,1000000
2024MU0007495,1,1841.43,20,2,2,1,16,17446,145,1000,3,2,1,5,1,2700118,1000000
2024MU0007496,1,1841.43,13,1,9,1,9,9716,80,0,0,6,1,5,1,2700115,1000000
2024MU0007497,1,1841.43,20,1,1,1,14,9007,75,9000,4,5,1,5,1,2700111,1000000
2024MU0007498,1,1841.43,54,2,3,1,9,67451,501,8000,1,1,1,1,1,2700121,1000000
2024MU0007499,1,1841.43,8,1,1,1,6,899,7,0,0,6,1,5,1,2700118,1000000
2024MU0007500,1,1841.43,20,2,1,1,15,28715,239,4000,1,1,1,5,1,2700123,1000000
2024MU0007501,1,1841.43,50,2,3,1,9,33882,282,5000,1,3,1,1,1,2700107,1000000
2024MU0007502,1,1841.43,1,1,8,1,5,2778,23,0,0,6,1,5,1,2700111,1000000
2024MU0007503,1,1841.43,36,1,2,1,12,22996,191,9000,1,1,1,1,1,2700112,1000000
2024MU0007504,1,1841.43,44,2,3,1,12,94263,501,4000,1,1,1,3,1,2700120,1000000
2024MU0007505,1,1841.43,7,1,3,1,6,20623,171,0,0,6,1,5,1,2700102,1000000
2024MU0007506,1,1841.43,6,1,2,1,9,3281,27,0,0,6,1,5,1,2700114,1000000
2024MU0007507,1,1841.43,39,2,3,1,17,68037,501,6000,1,1,1,5,1,2700101,1000000
2024MU0007508,1,1841.43,30,1,1,1,10,21574,179,9000,1,1,1,1,1,2700121,1000000
2024MU0007509,1,1841.43,16,1,2,1,10,8946,74,0,0,6,1,5,1,2700116,1000000
2024MU0007510,1,1841.43,21,2,2,1,10,26242,218,9000,1,3,1,5,1,2700115,1000000
2024MU0007511,1,1841.43,5,2,6,1,2,6112,50,0,0,6,1,5,1,2700114,1000000
2024MU0007512,1,1841.43,27,1,1,1,6,9450,78,9800,1,1,1,1,1,2700111,1000000
2024MU0007513,1,1841.43,53,1,3,1,8,13535,112,5000,4,1,1,1,1,2700113,1000000
2024MU0007514,1,1841.43,42,1,1,1,5,12420,103,9920,3,1,1,1,1,2700116,1000000
2024MU0007515,1,1841.43,45,1,1,1,10,73084,501,9800,3,1,1,3,1,2700108,1000000
2024MU0007516,1,1841.43,99,2,3,1,5,13294,110,0,0,6,1,1,1,2700104,1000000
2024MU0007517,1,1841.43,25,2,4,1,11,43948,366,7000,4,1,1,5,1,2700122,1000000
2024MU0007518,1,1841.43,54,2,2,1,6,2304,19,9800,1,1,1,1,1,2700120,1000000
2024MU0007519,1,1841.43,6,1,1,1,7,4050,33,0,0,6,1,5,1,2700115,1000000
2024MU0007520,1,1841.43,23,1,8,1,17,70610,501,5000,4,1,1,5,1,2700115,1000000
2024MU0007521,1,1841.43,10,1,1,1,4,8857,73,0,0,6,1,5,1,2700123,1000000
2024MU0007522,1,1841.43,17,1,3,1,19,67210,501,0,0,6,1,5,1,2700108,1000000
2024MU0007523,1,1841.43,44,1,3,1,6,25027,208,9800,1,1,1,1,1,2700104,1000000
2024MU0007524,1,1841.43,88,1,3,1,10,12837,106,0,0,6,1,1,1,2700115,1000000
2024MU0007525,1,1841.43,46,1,9,1,9,84111,501,6000,1,1,1,1,1,2700108,1000000
2024MU0007526,1,1841.43,0,2,3,1,3,10754,89,0,0,6,1,5,1,2700120,1000000
2024MU0007527,1,1841.43,100,2,1,1,5,1817,15,0,0,6,1,5,2,2700123,1000000
2024MU0007528,1,1841.43,26,2,2,1,7,3789,31,7000,1,5,1,5,1,2700107,1000000
2024MU0007529,1,1841.43,41,1,2,1,13,74312,501,9000,1,2,1,1,1,2700123,1000000
2024MU0007530,1,1841.43,38,2,1,1,12,38624,321,9000,1,1,1,1,2,2700115,1000000
2024MU0007531,1,1841.43,11,2,8,1,3,9127,76,0,0,6,1,5,1,2700119,1000000
2024MU0007532,1,1841.43,17,1,1,1,15,34238,285,0,0,6,1,5,1,2700104,1000000
2024MU0007533,1,1841.43,30,2,3,1,7,27906,232,8000,6,1,1,1,1,2700117,1000000
2024MU0007534,1,1841.43,42,2,3,1,5,8817,73,7000,3,1,5,1,1,2700112,1000000
2024MU0007535,1,1841.43,12,1,6,1,8,5259,43,0,0,6,1,5,1,2700101,1000000
2024MU0007536,1,1841.43,0,1,3,1,4,5271,43,0,0,6,1,5,1,2700102,1000000
2024MU0007537,1,1841.43,93,1,3,1,7,3849,32,0,0,6,2,1,1,2700102,1000000
2024MU0007538,1,1841.43,6,1,1,1,8,8931,74,0,0,6,1,5,1,2700114,1000000
2024MU0007539,1,1841.43,2,1,3,1,4,879,7,0,0,6,1,5,1,2700101,1000000
2024MU0007540,1,1841.43,38,2,1,1,9,50398,419,9800,1,2,1,1,1,2700105,1000000
2024MU0007541,1,1841.43,1,2,8,1,3,1423,11,0,0,6,1,5,1,2700103,1000000
2024MU0007542,1,1841.43,8,1,1,1,5,1769,14,0,0,6,1,5,1,2700121,1000000
2024MU0007543,1,1841.43,34,2,1,1,11,86899,501,6000,4,1,1,5,1,2700105,1000000
2024MU0007544,1,1841.43,84,2,2,1,5,2770,23,0,0,6,1,2,1,2700116,1000000
2024MU0007545,1,1841.43,11,1,4,1,6,1607,13,0,0,6,1,5,1,2700117,1000000
2024MU0007546,1,1841.43,36,1,3,1,14,65417,501,9000,4,1,1,1,1,2700117,1000000
2024MU0007547,1,1841.43,24,2,1,1,16,40553,337,4000,1,2,5,5,1,2700109,1000000
2024MU0007548,1,1841.43,19,2,1,1,18,54554,454,3000,2,2,1,5,1,2700113,1000000
2024MU0007549,1,1841.43,39,1,1,1,9,68428,501,8000,6,1,1,1,1,2700110,1000000
2024MU0007550,1,1841.43,51,1,2,1,6,7171,59,9800,3,1,1,2,1,2700104,1000000
2024MU0007551,1,1841.43,29,1,2,1,13,57706,480,9800,3,3,1,5,1,2700121,1000000
2024MU0007552,1,1841.43,6,2,2,1,2,849,7,0,0,6,2,5,1,2700111,1000000
